event_id,customer_id,product_id,event_type,timestamp
E000779,C000687,P00415,purchase,2024-01-11T06:28:00
E001112,C000146,P00261,view,2024-01-11T06:43:00
E005979,C000791,P00111,view,2024-01-11T06:49:00
E002288,C000679,P00055,purchase,2024-01-11T06:52:00
E002368,C000115,P00408,purchase,2024-01-11T07:19:00
E004824,C000115,P00244,purchase,2024-01-11T07:54:00
E001079,C000133,P00491,view,2024-01-11T08:07:00
E000509,C000629,P00271,view,2024-01-11T08:12:00
E003847,C000484,P00174,view,2024-01-11T08:36:00
E004533,C000289,P00470,view,2024-01-11T08:42:00
E000735,C000380,P00079,view,2024-01-11T08:54:00
E002196,C000474,P00485,view,2024-01-11T09:09:00
E002297,C000687,P00376,view,2024-01-11T10:03:00
E002284,C000174,P00347,purchase,2024-01-11T10:10:00
E004628,C000172,P00475,view,2024-01-11T10:36:00
E004571,C000216,P00314,view,2024-01-11T11:18:00
E003719,C000159,P00340,view,2024-01-11T11:22:00
E003187,C000076,P00115,view,2024-01-11T12:27:00
E001109,C000673,P00335,view,2024-01-11T12:51:00
E000104,C000115,P00017,view,2024-01-11T13:24:00
E004210,C000049,P00142,view,2024-01-11T14:43:00
E001774,C000606,P00483,cart,2024-01-11T15:52:00
E003425,C000058,P00109,purchase,2024-01-11T16:23:00
E004442,C000122,P00081,cart,2024-01-11T16:53:00
E005989,C000681,P00072,cart,2024-01-11T17:34:00
E002191,C000631,P00049,cart,2024-01-11T17:47:00
E002526,C000011,P00394,view,2024-01-11T17:57:00
E001573,C000322,P00149,purchase,2024-01-11T18:31:00
E000590,C000475,P00152,view,2024-01-11T18:50:00
E001650,C000038,P00303,view,2024-01-11T18:58:00
E005896,C000693,P00450,view,2024-01-11T19:07:00
E005655,C000599,P00050,purchase,2024-01-11T19:16:00
E004178,C000686,P00088,view,2024-01-11T20:00:00
E002777,C000778,P00094,view,2024-01-11T20:10:00
E004861,C000624,P00048,view,2024-01-11T20:22:00
E002182,C000700,P00259,view,2024-01-11T20:29:00
E000175,C000428,P00273,cart,2024-01-11T20:34:00
E003039,C000207,P00349,view,2024-01-11T20:43:00
E002198,C000751,P00451,cart,2024-01-11T20:53:00
E001987,C000608,P00386,view,2024-01-11T21:00:00
E003308,C000772,P00236,view,2024-01-11T22:09:00
E001427,C000194,P00485,purchase,2024-01-11T22:21:00
E002238,C000278,P00273,cart,2024-01-11T23:15:00
E004371,C000750,P00448,view,2024-01-11T23:40:00
E001228,C000605,P00085,view,2024-01-12T00:21:00
E000387,C000091,P00305,purchase,2024-01-12T01:11:00
E001895,C000419,P00224,cart,2024-01-12T02:15:00
E002841,C000084,P00312,view,2024-01-12T02:43:00
E002597,C000281,P00004,view,2024-01-12T02:56:00
E004523,C000281,P00446,purchase,2024-01-12T03:18:00
E001907,C000280,P00454,view,2024-01-12T03:27:00
E005689,C000595,P00039,view,2024-01-12T04:36:00
E001949,C000020,P00090,view,2024-01-12T05:04:00
E002256,C000518,P00105,purchase,2024-01-12T05:23:00
E001128,C000085,P00483,view,2024-01-12T06:23:00
E003385,C000068,P00073,purchase,2024-01-12T06:44:00
E002648,C000775,P00040,cart,2024-01-12T07:30:00
E004546,C000202,P00476,cart,2024-01-12T07:49:00
E003635,C000028,P00047,view,2024-01-12T08:06:00
E001469,C000173,P00280,cart,2024-01-12T08:28:00
E000545,C000188,P00141,view,2024-01-12T08:47:00
E000133,C000743,P00307,cart,2024-01-12T08:59:00
E000307,C000186,P00102,cart,2024-01-12T09:53:00
E001272,C000060,P00227,view,2024-01-12T11:26:00
E005469,C000626,P00193,cart,2024-01-12T11:51:00
E001911,C000565,P00048,view,2024-01-12T12:03:00
E005542,C000110,P00016,view,2024-01-12T12:36:00
E001194,C000467,P00392,view,2024-01-12T12:43:00
E002990,C000209,P00312,purchase,2024-01-12T12:47:00
E003817,C000640,P00302,cart,2024-01-12T13:03:00
E004600,C000663,P00497,view,2024-01-12T13:12:00
E002789,C000013,P00472,view,2024-01-12T13:48:00
E003762,C000171,P00378,purchase,2024-01-12T14:17:00
E001008,C000272,P00336,view,2024-01-12T14:26:00
E002936,C000738,P00159,view,2024-01-12T14:46:00
E001758,C000512,P00104,view,2024-01-12T14:55:00
E005103,C000733,P00451,cart,2024-01-12T15:01:00
E000968,C000410,P00266,view,2024-01-12T16:17:00
E002732,C000256,P00343,view,2024-01-12T16:53:00
E005517,C000344,P00243,view,2024-01-12T17:05:00
E002143,C000118,P00280,view,2024-01-12T17:24:00
E005432,C000683,P00388,cart,2024-01-12T17:35:00
E005927,C000503,P00303,cart,2024-01-12T18:00:00
E003376,C000667,P00196,view,2024-01-12T18:24:00
E003906,C000408,P00036,purchase,2024-01-12T19:12:00
E004925,C000182,P00149,view,2024-01-12T19:24:00
E005433,C000094,P00214,view,2024-01-12T19:49:00
E002972,C000017,P00435,view,2024-01-12T20:08:00
E004635,C000058,P00436,view,2024-01-12T21:08:00
E003969,C000217,P00166,view,2024-01-12T22:13:00
E001004,C000681,P00031,view,2024-01-12T22:49:00
E002598,C000324,P00213,view,2024-01-12T22:55:00
E000992,C000291,P00170,view,2024-01-12T23:28:00
E002168,C000465,P00212,view,2024-01-13T00:36:00
E000436,C000106,P00320,cart,2024-01-13T01:12:00
E000494,C000565,P00280,view,2024-01-13T01:29:00
E002399,C000536,P00149,view,2024-01-13T01:38:00
E004331,C000117,P00073,view,2024-01-13T01:58:00
E004410,C000613,P00438,view,2024-01-13T02:04:00
E001150,C000387,P00240,view,2024-01-13T02:07:00
E002497,C000382,P00034,purchase,2024-01-13T02:37:00
E000209,C000047,P00242,view,2024-01-13T02:45:00
E001950,C000752,P00082,purchase,2024-01-13T03:02:00
E001916,C000370,P00175,view,2024-01-13T03:41:00
E003932,C000133,P00226,cart,2024-01-13T04:10:00
E004831,C000183,P00274,purchase,2024-01-13T04:31:00
E000573,C000116,P00430,purchase,2024-01-13T04:53:00
E004559,C000028,P00129,purchase,2024-01-13T05:29:00
E002762,C000012,P00352,view,2024-01-13T05:53:00
E003937,C000082,P00230,view,2024-01-13T06:07:00
E001486,C000018,P00499,purchase,2024-01-13T07:42:00
E000407,C000747,P00119,cart,2024-01-13T08:15:00
E000860,C000571,P00219,purchase,2024-01-13T08:17:00
E000214,C000193,P00405,view,2024-01-13T08:30:00
E005508,C000765,P00417,view,2024-01-13T08:37:00
E002776,C000296,P00236,view,2024-01-13T09:06:00
E001229,C000084,P00284,view,2024-01-13T09:43:00
E003319,C000595,P00491,view,2024-01-13T09:47:00
E003963,C000538,P00124,purchase,2024-01-13T10:09:00
E005784,C000345,P00452,view,2024-01-13T10:10:00
E002401,C000765,P00215,view,2024-01-13T10:32:00
E003453,C000539,P00425,cart,2024-01-13T10:44:00
E002842,C000606,P00270,view,2024-01-13T10:45:00
E000627,C000584,P00310,view,2024-01-13T11:25:00
E004918,C000718,P00476,view,2024-01-13T11:31:00
E005714,C000486,P00033,cart,2024-01-13T11:54:00
E005869,C000348,P00322,view,2024-01-13T12:22:00
E002135,C000406,P00210,view,2024-01-13T12:34:00
E000472,C000028,P00362,view,2024-01-13T12:36:00
E005500,C000107,P00070,view,2024-01-13T13:00:00
E005463,C000091,P00316,view,2024-01-13T13:11:00
E000977,C000397,P00089,purchase,2024-01-13T13:36:00
E000575,C000578,P00009,purchase,2024-01-13T13:43:00
E002980,C000298,P00465,view,2024-01-13T14:39:00
E001107,C000409,P00022,view,2024-01-13T14:50:00
E002668,C000700,P00498,view,2024-01-13T15:08:00
E004440,C000722,P00116,view,2024-01-13T15:33:00
E003073,C000385,P00024,view,2024-01-13T17:48:00
E004141,C000715,P00200,view,2024-01-13T18:11:00
E000679,C000061,P00200,cart,2024-01-13T19:20:00
E000830,C000320,P00229,view,2024-01-13T19:49:00
E001393,C000118,P00472,cart,2024-01-13T20:00:00
E004175,C000549,P00115,view,2024-01-13T20:44:00
E000634,C000439,P00237,view,2024-01-13T21:03:00
E000881,C000465,P00015,view,2024-01-13T21:10:00
E003964,C000436,P00440,cart,2024-01-13T22:14:00
E001270,C000086,P00415,cart,2024-01-13T22:39:00
E000245,C000084,P00450,view,2024-01-13T23:33:00
E002094,C000438,P00205,purchase,2024-01-13T23:41:00
E004441,C000722,P00474,view,2024-01-14T00:03:00
E000915,C000083,P00048,view,2024-01-14T00:33:00
E002516,C000017,P00182,view,2024-01-14T00:36:00
E003074,C000528,P00487,view,2024-01-14T01:04:00
E000684,C000738,P00045,view,2024-01-14T01:14:00
E004504,C000271,P00379,cart,2024-01-14T01:26:00
E002291,C000231,P00120,view,2024-01-14T01:56:00
E003633,C000281,P00243,view,2024-01-14T03:20:00
E002549,C000552,P00339,view,2024-01-14T03:50:00
E001253,C000040,P00057,cart,2024-01-14T04:33:00
E000819,C000368,P00489,view,2024-01-14T05:10:00
E005242,C000221,P00202,view,2024-01-14T06:59:00
E003237,C000086,P00052,view,2024-01-14T07:13:00
E003474,C000503,P00298,view,2024-01-14T07:14:00
E002092,C000612,P00354,view,2024-01-14T07:39:00
E005372,C000686,P00332,view,2024-01-14T08:04:00
E002805,C000252,P00149,cart,2024-01-14T08:08:00
E005773,C000567,P00341,cart,2024-01-14T08:56:00
E004901,C000503,P00401,purchase,2024-01-14T09:58:00
E003226,C000175,P00313,view,2024-01-14T10:13:00
E005739,C000773,P00084,view,2024-01-14T10:15:00
E002468,C000389,P00140,view,2024-01-14T10:27:00
E002701,C000130,P00026,view,2024-01-14T10:42:00
E000776,C000696,P00026,cart,2024-01-14T11:11:00
E004406,C000638,P00370,view,2024-01-14T11:21:00
E003419,C000167,P00304,view,2024-01-14T11:44:00
E004577,C000761,P00468,cart,2024-01-14T11:58:00
E000228,C000695,P00227,view,2024-01-14T12:04:00
E000613,C000123,P00278,view,2024-01-14T12:22:00
E003491,C000287,P00462,view,2024-01-14T12:40:00
E003517,C000329,P00140,view,2024-01-14T13:32:00
E003110,C000487,P00234,cart,2024-01-14T14:16:00
E003324,C000721,P00187,cart,2024-01-14T14:23:00
E002899,C000239,P00198,view,2024-01-14T14:55:00
E001913,C000605,P00426,cart,2024-01-14T16:05:00
E000894,C000144,P00264,purchase,2024-01-14T16:53:00
E002335,C000618,P00049,purchase,2024-01-14T17:14:00
E002048,C000224,P00110,cart,2024-01-14T17:37:00
E002208,C000486,P00023,view,2024-01-14T18:03:00
E001132,C000006,P00031,view,2024-01-14T18:25:00
E002883,C000709,P00106,view,2024-01-14T18:45:00
E005538,C000756,P00247,purchase,2024-01-14T18:46:00
E000889,C000314,P00242,view,2024-01-14T19:55:00
E004262,C000307,P00276,view,2024-01-14T19:59:00
E002675,C000713,P00118,view,2024-01-14T20:22:00
E005611,C000286,P00114,view,2024-01-14T20:35:00
E005865,C000485,P00062,view,2024-01-14T20:47:00
E001453,C000798,P00167,view,2024-01-14T21:05:00
E005645,C000368,P00193,view,2024-01-14T21:32:00
E001408,C000705,P00111,view,2024-01-14T22:35:00
E000817,C000537,P00483,view,2024-01-14T22:48:00
E000362,C000555,P00139,view,2024-01-14T22:53:00
E004150,C000511,P00454,view,2024-01-14T22:53:00
E002405,C000715,P00089,view,2024-01-14T23:25:00
E004502,C000276,P00279,purchase,2024-01-14T23:28:00
E005738,C000407,P00322,view,2024-01-15T00:14:00
E004591,C000708,P00163,view,2024-01-15T00:48:00
E002551,C000788,P00267,view,2024-01-15T00:55:00
E002801,C000207,P00264,view,2024-01-15T00:58:00
E004053,C000310,P00245,view,2024-01-15T01:14:00
E002576,C000786,P00079,view,2024-01-15T01:18:00
E004172,C000225,P00358,view,2024-01-15T01:23:00
E003070,C000691,P00352,purchase,2024-01-15T03:33:00
E001285,C000445,P00329,view,2024-01-15T04:04:00
E003535,C000045,P00023,view,2024-01-15T04:13:00
E003892,C000050,P00021,cart,2024-01-15T05:22:00
E004090,C000622,P00327,view,2024-01-15T05:23:00
E000949,C000426,P00244,view,2024-01-15T05:54:00
E005444,C000511,P00093,view,2024-01-15T07:18:00
E002815,C000786,P00183,cart,2024-01-15T07:34:00
E002869,C000708,P00232,view,2024-01-15T07:43:00
E001631,C000451,P00206,purchase,2024-01-15T08:11:00
E002570,C000028,P00323,cart,2024-01-15T08:14:00
E004156,C000428,P00297,view,2024-01-15T09:15:00
E004814,C000682,P00473,view,2024-01-15T09:48:00
E004907,C000312,P00429,view,2024-01-15T09:58:00
E002735,C000228,P00148,view,2024-01-15T10:01:00
E005202,C000282,P00142,cart,2024-01-15T10:05:00
E004112,C000211,P00111,purchase,2024-01-15T10:24:00
E004035,C000177,P00089,purchase,2024-01-15T11:07:00
E004474,C000559,P00144,view,2024-01-15T12:01:00
E000192,C000775,P00128,view,2024-01-15T12:38:00
E004003,C000795,P00235,view,2024-01-15T13:15:00
E001105,C000588,P00104,view,2024-01-15T14:31:00
E004268,C000256,P00446,view,2024-01-15T15:19:00
E000430,C000364,P00035,view,2024-01-15T16:56:00
E004275,C000767,P00384,view,2024-01-15T17:26:00
E004927,C000496,P00156,view,2024-01-15T18:13:00
E002614,C000200,P00143,view,2024-01-15T18:18:00
E000774,C000430,P00008,purchase,2024-01-15T18:24:00
E005855,C000755,P00467,cart,2024-01-15T18:46:00
E003233,C000142,P00453,view,2024-01-15T19:54:00
E001387,C000406,P00378,view,2024-01-15T19:56:00
E002546,C000728,P00260,view,2024-01-15T22:10:00
E003667,C000236,P00309,view,2024-01-15T22:34:00
E001314,C000069,P00053,purchase,2024-01-15T22:39:00
E002907,C000298,P00195,purchase,2024-01-15T22:51:00
E005725,C000740,P00287,view,2024-01-15T22:57:00
E001815,C000697,P00087,view,2024-01-15T23:14:00
E001793,C000212,P00261,view,2024-01-15T23:36:00
E004058,C000087,P00283,cart,2024-01-16T00:04:00
E001447,C000546,P00044,purchase,2024-01-16T02:38:00
E003640,C000386,P00403,view,2024-01-16T02:43:00
E005706,C000129,P00324,view,2024-01-16T02:49:00
E002684,C000145,P00217,view,2024-01-16T02:56:00
E000094,C000784,P00189,view,2024-01-16T03:09:00
E001282,C000354,P00355,view,2024-01-16T03:29:00
E004230,C000793,P00340,view,2024-01-16T03:36:00
E005847,C000713,P00111,purchase,2024-01-16T03:57:00
E002277,C000446,P00486,view,2024-01-16T05:36:00
E005608,C000654,P00444,view,2024-01-16T06:07:00
E003697,C000722,P00280,cart,2024-01-16T06:10:00
E001284,C000564,P00426,cart,2024-01-16T06:49:00
E005369,C000516,P00378,view,2024-01-16T06:51:00
E004055,C000454,P00063,purchase,2024-01-16T07:37:00
E005074,C000084,P00254,purchase,2024-01-16T08:32:00
E003795,C000458,P00262,view,2024-01-16T08:32:00
E000754,C000686,P00058,cart,2024-01-16T08:51:00
E004917,C000350,P00253,view,2024-01-16T09:43:00
E001256,C000063,P00454,purchase,2024-01-16T09:56:00
E004248,C000179,P00282,view,2024-01-16T10:00:00
E000232,C000769,P00295,view,2024-01-16T10:44:00
E001525,C000679,P00286,view,2024-01-16T11:50:00
E004298,C000735,P00243,view,2024-01-16T12:57:00
E003208,C000795,P00460,purchase,2024-01-16T13:12:00
E003136,C000498,P00294,view,2024-01-16T13:32:00
E002447,C000177,P00392,purchase,2024-01-16T13:35:00
E002139,C000706,P00221,view,2024-01-16T13:44:00
E002388,C000611,P00481,view,2024-01-16T13:59:00
E001969,C000048,P00344,purchase,2024-01-16T15:48:00
E000182,C000426,P00088,view,2024-01-16T17:12:00
E005992,C000062,P00479,cart,2024-01-16T18:07:00
E004097,C000333,P00034,purchase,2024-01-16T18:11:00
E001341,C000047,P00111,view,2024-01-16T18:42:00
E005981,C000769,P00200,view,2024-01-16T19:46:00
E003890,C000348,P00484,view,2024-01-16T20:06:00
E004783,C000742,P00398,view,2024-01-16T20:49:00
E005218,C000375,P00249,purchase,2024-01-16T20:49:00
E004977,C000256,P00049,cart,2024-01-16T20:49:00
E002465,C000602,P00029,view,2024-01-16T20:57:00
E004041,C000784,P00499,view,2024-01-16T21:38:00
E002654,C000263,P00060,purchase,2024-01-16T22:20:00
E002808,C000376,P00409,view,2024-01-16T22:46:00
E004128,C000780,P00193,view,2024-01-16T23:12:00
E003503,C000159,P00218,view,2024-01-16T23:28:00
E001068,C000379,P00310,view,2024-01-16T23:54:00
E000291,C000241,P00351,view,2024-01-17T00:01:00
E003594,C000172,P00472,purchase,2024-01-17T00:11:00
E000479,C000672,P00409,view,2024-01-17T00:20:00
E000931,C000188,P00002,cart,2024-01-17T00:35:00
E004113,C000556,P00326,cart,2024-01-17T02:16:00
E002230,C000134,P00336,view,2024-01-17T02:19:00
E004319,C000072,P00197,cart,2024-01-17T03:22:00
E002481,C000536,P00050,view,2024-01-17T03:36:00
E000805,C000433,P00459,view,2024-01-17T03:49:00
E002131,C000600,P00423,view,2024-01-17T03:58:00
E004157,C000540,P00193,view,2024-01-17T03:59:00
E000490,C000592,P00289,view,2024-01-17T04:03:00
E003510,C000777,P00215,purchase,2024-01-17T04:11:00
E005037,C000481,P00292,view,2024-01-17T04:23:00
E000904,C000561,P00237,view,2024-01-17T04:47:00
E001803,C000626,P00385,view,2024-01-17T06:40:00
E003395,C000287,P00042,view,2024-01-17T07:22:00
E001504,C000278,P00414,cart,2024-01-17T07:40:00
E005323,C000782,P00156,view,2024-01-17T08:05:00
E002507,C000395,P00457,view,2024-01-17T08:22:00
E001599,C000639,P00319,view,2024-01-17T09:11:00
E000712,C000113,P00462,view,2024-01-17T09:22:00
E002951,C000465,P00206,view,2024-01-17T09:36:00
E003239,C000608,P00248,purchase,2024-01-17T09:50:00
E002398,C000058,P00335,view,2024-01-17T10:03:00
E001799,C000548,P00067,view,2024-01-17T10:05:00
E005291,C000437,P00432,view,2024-01-17T10:21:00
E001970,C000251,P00235,view,2024-01-17T10:32:00
E003250,C000702,P00038,cart,2024-01-17T11:01:00
E001090,C000612,P00076,cart,2024-01-17T13:01:00
E003366,C000341,P00222,view,2024-01-17T13:22:00
E000618,C000452,P00378,view,2024-01-17T14:22:00
E001165,C000231,P00424,view,2024-01-17T14:26:00
E001300,C000261,P00042,cart,2024-01-17T14:28:00
E003422,C000545,P00201,cart,2024-01-17T15:34:00
E001757,C000340,P00332,view,2024-01-17T15:46:00
E002478,C000234,P00052,cart,2024-01-17T15:49:00
E002128,C000458,P00412,cart,2024-01-17T16:06:00
E005986,C000508,P00280,view,2024-01-17T16:21:00
E004115,C000343,P00088,view,2024-01-17T16:25:00
E001959,C000334,P00460,purchase,2024-01-17T16:39:00
E000193,C000794,P00161,view,2024-01-17T16:43:00
E001850,C000259,P00235,purchase,2024-01-17T16:50:00
E001195,C000180,P00278,view,2024-01-17T16:51:00
E000801,C000234,P00317,cart,2024-01-17T16:59:00
E005387,C000658,P00316,view,2024-01-17T17:35:00
E001535,C000119,P00428,view,2024-01-17T18:01:00
E002482,C000012,P00149,view,2024-01-17T18:10:00
E004644,C000319,P00304,view,2024-01-17T18:38:00
E002165,C000177,P00406,view,2024-01-17T18:46:00
E005348,C000726,P00188,view,2024-01-17T19:04:00
E003304,C000232,P00387,view,2024-01-17T19:09:00
E000274,C000125,P00428,view,2024-01-17T19:17:00
E000518,C000651,P00485,cart,2024-01-17T19:32:00
E000921,C000719,P00233,cart,2024-01-17T20:05:00
E004868,C000266,P00474,view,2024-01-17T21:28:00
E003870,C000339,P00129,view,2024-01-17T21:30:00
E003644,C000707,P00204,view,2024-01-17T21:57:00
E000018,C000140,P00262,cart,2024-01-17T22:12:00
E005056,C000581,P00473,cart,2024-01-17T23:49:00
E005079,C000046,P00279,view,2024-01-17T23:54:00
E004531,C000776,P00397,view,2024-01-18T00:22:00
E004344,C000165,P00465,view,2024-01-18T00:47:00
E001891,C000587,P00245,view,2024-01-18T01:47:00
E003456,C000445,P00104,view,2024-01-18T02:40:00
E004809,C000217,P00324,purchase,2024-01-18T02:59:00
E005817,C000414,P00137,view,2024-01-18T03:03:00
E001558,C000353,P00061,view,2024-01-18T04:12:00
E005199,C000386,P00181,cart,2024-01-18T04:30:00
E000272,C000446,P00372,view,2024-01-18T05:02:00
E003589,C000095,P00073,view,2024-01-18T05:11:00
E001594,C000755,P00006,view,2024-01-18T05:32:00
E005934,C000265,P00134,view,2024-01-18T06:48:00
E005887,C000787,P00165,cart,2024-01-18T06:51:00
E001802,C000486,P00048,view,2024-01-18T07:45:00
E005566,C000342,P00079,cart,2024-01-18T08:16:00
E003651,C000193,P00139,view,2024-01-18T08:22:00
E001670,C000421,P00025,view,2024-01-18T08:55:00
E000696,C000134,P00125,cart,2024-01-18T09:41:00
E002451,C000727,P00105,view,2024-01-18T09:58:00
E000942,C000289,P00157,purchase,2024-01-18T11:34:00
E003280,C000660,P00328,view,2024-01-18T11:58:00
E004755,C000508,P00299,view,2024-01-18T12:43:00
E001017,C000051,P00270,view,2024-01-18T12:50:00
E001797,C000676,P00195,cart,2024-01-18T13:39:00
E001616,C000350,P00160,cart,2024-01-18T14:41:00
E004969,C000250,P00154,view,2024-01-18T15:21:00
E005058,C000549,P00406,cart,2024-01-18T15:23:00
E001294,C000488,P00435,cart,2024-01-18T15:39:00
E000448,C000410,P00420,view,2024-01-18T15:46:00
E000558,C000445,P00182,view,2024-01-18T16:25:00
E002550,C000445,P00053,cart,2024-01-18T16:37:00
E002053,C000637,P00045,view,2024-01-18T17:28:00
E000225,C000010,P00075,view,2024-01-18T17:33:00
E001865,C000178,P00003,purchase,2024-01-18T17:35:00
E003145,C000092,P00155,view,2024-01-18T17:36:00
E002593,C000174,P00408,purchase,2024-01-18T17:59:00
E000051,C000254,P00061,view,2024-01-18T18:01:00
E002523,C000315,P00483,view,2024-01-18T18:58:00
E000823,C000121,P00081,view,2024-01-18T19:29:00
E004738,C000048,P00491,cart,2024-01-18T19:50:00
E001072,C000419,P00296,purchase,2024-01-18T20:02:00
E004182,C000775,P00208,view,2024-01-18T20:22:00
E003720,C000415,P00172,view,2024-01-18T20:36:00
E003121,C000086,P00484,view,2024-01-18T20:59:00
E000846,C000783,P00143,cart,2024-01-18T21:24:00
E004752,C000019,P00353,purchase,2024-01-18T21:28:00
E001152,C000682,P00117,view,2024-01-18T21:42:00
E002382,C000652,P00204,cart,2024-01-18T21:44:00
E001433,C000696,P00469,view,2024-01-18T21:46:00
E004025,C000702,P00455,cart,2024-01-18T21:59:00
E005978,C000298,P00298,purchase,2024-01-18T22:19:00
E005602,C000344,P00292,view,2024-01-18T22:38:00
E001894,C000371,P00255,view,2024-01-18T22:50:00
E002855,C000767,P00307,view,2024-01-19T00:01:00
E003591,C000003,P00000,view,2024-01-19T00:08:00
E002260,C000350,P00136,view,2024-01-19T00:15:00
E004701,C000601,P00381,cart,2024-01-19T01:02:00
E004202,C000489,P00359,view,2024-01-19T01:32:00
E002498,C000289,P00492,view,2024-01-19T01:49:00
E000853,C000709,P00442,view,2024-01-19T02:02:00
E005525,C000009,P00287,view,2024-01-19T02:51:00
E003801,C000702,P00226,purchase,2024-01-19T03:07:00
